sample_ID,Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Chloroflexi;Chloroflexia,Bacteria;Cyanobacteria;Cyanobacteriia,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Desulfobacterota;Syntrophia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;Syntrophomonadia,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Gracilibacteria,Bacteria;Patescibacteria;Parcubacteria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
H31105,0,0,0,0,0,0,1,1128,0,6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,8629,0,0,0,8336,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0
H26854,0,0,0,0,0,0,0,37,0,5555,0,2,0,0,0,0,205,0,19,0,0,0,0,0,1626,3450,3,0,0,56,0,0,0,0,0,0,0,0,0,1,847,0,0,0,0,0,0
H18364,0,0,0,0,0,0,5,234,0,6824,0,0,0,0,0,0,8,0,200,0,0,0,0,0,300,5275,0,0,0,379,0,0,0,0,0,0,0,0,1,1,2241,0,0,0,0,0,0
H25792,0,0,0,0,0,0,8,140,0,8587,0,0,0,0,0,0,0,0,95,0,0,0,0,0,1782,7981,14,0,0,2518,0,0,1,0,0,0,0,0,2,0,6821,0,1,0,0,5,0
H26611,0,0,0,0,0,0,0,26,0,3921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1811,0,0,0,710,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,1
H25872,0,0,0,0,0,0,20,24,0,12393,0,0,0,0,0,0,0,0,46,0,0,0,0,0,849,4330,0,0,0,6912,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,0,0,1
H27106,0,0,0,0,0,0,2,82,0,9906,0,0,0,0,0,0,0,0,115,0,0,0,0,0,175,4766,0,0,0,2199,0,0,0,0,0,0,0,0,0,1,6412,0,0,0,0,0,1
H25837,0,0,0,0,0,0,27,2349,0,4163,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3013,8890,0,1,0,209,0,0,0,0,0,0,0,0,0,0,417,0,0,6,0,0,1
H25919,0,0,0,0,0,0,14,340,0,6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,5006,0,3,0,1936,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,1
H26066,0,0,0,0,0,0,5,172,0,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,9552,0,0,0,2613,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0
H25911,0,0,0,0,0,0,20,176,0,8591,0,0,0,0,0,0,0,0,93,0,0,0,0,0,1255,7779,14,0,0,415,0,0,0,0,0,0,0,0,3,0,1004,0,0,0,0,4,1
H25810,0,0,0,0,0,0,1,34,0,6866,0,0,0,0,0,0,0,0,14,0,0,0,0,0,164,4379,0,0,0,608,0,0,1,0,0,0,0,0,0,0,291,0,0,0,0,2,0
H25758,0,0,0,0,0,0,57,273,0,12649,0,0,0,0,0,0,0,0,388,0,0,0,0,0,58,4811,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,7010,0,0,0,0,4,0
H27254,0,0,0,0,0,0,20,29,0,10806,0,0,0,0,0,0,0,0,12,0,0,0,0,0,460,8438,0,0,0,9957,0,0,0,0,0,0,0,0,0,2,472,0,0,0,0,0,0
H26814,0,0,0,0,0,0,5,507,0,1056,0,1,0,0,0,0,0,0,55,0,0,0,0,0,1308,5098,0,0,0,27,0,0,0,0,0,0,0,0,4,0,1747,0,0,0,0,0,1
H21558,0,0,0,0,0,0,57,699,0,5324,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1084,6838,0,0,0,235,0,0,0,0,0,0,0,0,23,0,400,0,0,0,0,0,1
H25960,0,0,0,0,0,0,32,69,0,3696,0,0,0,0,0,0,30,0,5,0,0,0,0,0,1641,10222,7,0,0,67,0,9,0,0,0,0,0,0,0,4,5147,0,0,0,0,0,0
H27969,0,0,0,0,0,0,7,96,0,6980,0,0,0,0,0,0,90,0,5,0,0,0,0,0,689,6329,0,0,0,104,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,1
H30894,0,0,0,0,0,0,0,123,0,4694,0,0,0,0,0,0,0,0,12,0,0,0,0,0,518,11032,0,0,0,6799,0,1,0,0,0,0,0,0,1,0,7733,0,0,0,0,8,1
H25797,0,0,0,0,0,0,8,325,0,7246,0,0,0,0,0,0,63,0,54,0,0,0,0,0,1280,13604,0,0,0,5052,0,0,0,0,0,0,0,0,7,0,770,0,0,0,0,0,1
H28003,0,0,0,0,0,0,2,1237,0,3139,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2461,16334,0,0,0,141,0,0,0,0,0,0,0,0,8,0,304,0,0,0,0,0,1
H25808,0,0,0,0,0,0,2,179,0,7385,0,0,0,0,0,0,0,0,113,0,0,0,0,0,86,3455,0,0,0,487,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,1,0
H30963,0,0,16,0,0,0,109,923,0,2673,0,14,0,0,0,0,0,0,16,0,0,0,0,0,8570,9237,0,0,0,125,0,0,0,0,0,0,0,0,0,9,509,0,13,0,0,0,0
H27097,0,0,0,0,0,0,7,229,0,15749,0,0,0,0,0,0,0,0,33,0,0,0,0,0,173,5655,0,1,0,1695,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,1
H25845,0,0,0,0,0,0,7,259,0,7458,0,0,0,0,0,0,112,0,965,0,0,0,0,0,715,13087,68,0,0,2552,0,0,0,0,0,0,0,0,7,0,5896,0,0,0,0,3,1
H26790,0,0,0,0,0,0,5,55,0,5025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754,3076,0,3,0,1328,0,0,0,0,0,0,0,0,0,1,3281,0,0,0,0,0,1
H27107,0,0,0,0,0,0,14,124,0,15279,0,0,23,0,0,0,0,0,434,0,0,0,0,0,462,13236,1,0,0,3125,0,0,0,0,0,0,0,0,0,1,978,0,0,0,0,1,0
H30939,0,0,0,0,0,0,49,1208,0,6502,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5591,7295,0,0,0,272,0,0,0,0,0,0,0,0,14,0,6350,0,0,0,0,0,0
H27957,0,0,0,0,0,0,2,305,0,6626,0,5,0,0,0,0,15,0,10,0,0,0,0,0,664,11993,0,0,0,444,0,0,0,6,0,0,0,0,0,0,1984,0,0,0,0,0,0
H27899,0,0,0,0,0,0,1,136,0,11807,0,0,0,0,0,0,0,0,7,0,0,0,0,0,532,5982,1,0,0,3362,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0
H25782,0,0,0,0,0,1,11,766,0,8585,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1102,5117,4,0,0,100,0,0,0,0,0,0,0,0,0,2,15503,0,0,0,0,0,0
H18383,0,0,0,0,0,0,4,132,0,6698,0,0,0,0,0,0,13,0,0,0,0,0,0,0,72,5765,5,0,0,979,0,0,1,0,0,0,0,0,0,0,304,0,0,0,0,5,0
H18236,0,0,0,0,0,0,2,69,0,10778,0,0,0,0,0,0,31,0,62,0,0,0,0,0,1090,8083,9,0,0,159,0,3,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0
H31033,0,0,0,0,0,0,11,189,0,16413,0,0,1,0,0,0,23,0,46,0,0,0,0,0,682,4816,2,0,0,2571,0,0,1,0,0,0,0,0,0,0,618,0,0,0,0,0,0
H25955,0,0,0,0,0,0,5,1235,0,11689,0,0,11,0,0,0,0,0,182,0,0,0,0,0,656,11217,5,0,0,4023,0,0,3,0,0,0,0,0,0,0,576,0,0,2,0,0,1
H26559,0,0,0,0,0,0,13,252,0,4878,0,0,0,0,0,0,0,0,9,0,0,0,0,0,260,3227,0,0,0,24,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,1
H27189,0,0,0,0,0,0,10,150,0,2661,0,5,0,0,0,0,0,0,39,0,0,0,0,0,674,9174,0,0,0,7254,0,0,1,0,0,0,0,0,0,0,143,0,0,0,0,0,1
H26933,0,0,0,0,0,0,1,36,0,7299,0,0,0,0,0,0,5,0,15,0,0,0,0,0,498,5721,0,0,0,1756,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,1
H31118,0,0,0,0,0,0,2,47,0,11040,0,0,0,0,0,0,35,0,81,0,0,0,0,0,122,9065,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,2,1
H26093,0,0,0,0,0,0,10,32,0,6379,0,0,0,0,0,0,2,0,0,0,0,0,0,0,644,4519,0,0,0,1627,0,0,2,0,0,0,0,0,3,0,450,0,0,0,0,1,1
H18251,0,0,0,0,0,0,3,312,0,4025,0,0,0,0,0,0,79,0,36,0,0,0,0,0,3394,11505,0,0,0,1762,0,0,2,0,0,0,0,0,1,0,196,0,0,0,0,0,1
H18131,0,0,0,0,0,0,86,63,0,2933,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1827,5588,0,0,0,7706,0,0,3,0,0,0,0,0,10,0,1206,0,0,0,0,0,1
H26581,0,0,0,0,0,0,4,23,0,2954,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1028,3682,0,0,0,1151,0,0,2,0,0,0,0,0,1,0,214,0,0,0,0,2,1
H21565,0,0,0,0,0,0,10,252,0,7449,0,0,1,0,0,0,4,0,4,0,0,0,0,0,508,8383,0,0,0,1255,0,0,0,0,0,0,0,0,7,0,591,0,0,0,0,0,0
H18145,0,0,0,0,0,0,9,524,0,2843,0,0,0,0,0,0,0,0,116,0,0,0,0,0,1525,3823,0,0,0,306,0,0,0,0,0,0,0,0,1,0,274,0,0,0,0,0,1
H27074,0,0,0,0,0,0,20,224,0,10513,0,0,3,0,0,0,0,0,97,0,0,0,0,0,979,8704,0,0,0,1203,0,0,2,0,0,0,0,0,6,0,759,0,0,0,0,0,0
H27218,0,0,0,0,0,0,4,89,0,8202,0,0,0,0,0,0,0,0,194,0,0,0,0,0,640,6442,0,0,0,1213,0,0,0,0,0,0,0,0,3,0,5378,0,0,0,0,0,0
H26835,0,0,0,0,0,0,20,245,0,3080,0,0,0,0,0,0,0,0,135,0,0,0,0,0,451,2327,0,0,0,497,0,0,0,0,0,0,0,0,0,0,6633,0,0,0,0,0,0
H26091,0,0,0,0,0,0,5,279,0,1830,0,0,0,0,0,0,4,0,0,0,0,0,0,0,821,6060,0,0,0,173,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,23,0
H26700,0,0,0,0,0,0,3,11,0,9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,12461,0,0,0,46,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,1
H31020,0,0,0,0,0,0,18,688,0,9838,0,0,0,0,0,0,0,0,203,0,0,0,0,0,782,5914,0,0,0,598,0,0,1,0,0,0,0,0,3,0,221,0,0,0,0,0,0
H25794,0,0,0,0,0,0,48,337,0,7388,0,0,3,0,0,0,6,0,6,0,0,0,0,0,987,6737,0,0,0,583,0,0,1,0,0,0,0,0,3,1,1799,0,0,0,0,0,0
H28036,0,0,0,0,0,0,1,45,0,19043,0,0,0,0,0,0,686,0,23,0,0,0,0,0,532,14550,2,0,0,3510,0,0,0,0,0,0,0,0,2,2,2148,0,0,0,0,0,1
H27894,0,0,0,0,0,0,6,138,0,978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245,7322,0,0,0,645,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1
H18136,0,0,0,0,0,0,5,44,0,7482,0,0,2,0,0,0,0,0,60,0,0,0,0,0,422,3283,0,1,0,914,0,0,0,0,0,0,0,0,0,0,2121,0,0,0,0,0,1
H26870,0,0,0,0,0,0,0,17,0,6294,0,0,0,0,0,0,14,0,46,0,0,0,0,0,108,3383,0,0,0,311,0,0,1,0,0,0,0,0,0,0,436,0,0,0,0,0,1
H27279,0,0,0,0,0,0,7,293,0,1560,0,0,0,0,0,0,0,0,7,0,0,0,0,0,162,19476,1,0,0,5735,0,0,0,15,0,5,0,0,8,0,3155,0,0,0,0,0,0
H27325,0,0,0,0,0,0,0,61,0,7741,0,0,0,0,0,0,75,0,0,0,0,0,0,0,814,9641,0,0,0,391,0,0,0,0,0,0,0,0,0,0,889,0,0,25,0,0,1
H26557,0,0,0,0,0,0,1,39,0,6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6583,0,0,0,1363,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0
H25795,0,0,0,0,0,0,16,146,0,9603,0,0,1,0,0,0,8,0,356,0,0,0,0,0,732,10465,4,6,0,978,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,4,1
H28996,0,0,0,0,0,0,4,268,0,7817,0,0,1,0,0,0,0,0,28,0,0,0,0,0,2187,5748,0,0,0,2660,0,0,0,0,0,0,0,0,3,0,159,0,0,0,0,0,1
H27280,0,0,0,0,0,0,1,143,0,12735,0,0,13,0,0,0,67,0,24,0,0,0,0,0,1474,11540,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,5,1
H25973,0,0,0,0,0,1,9,555,0,6606,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2064,6493,0,0,0,230,0,0,2,0,0,0,0,0,1,2,48,268,0,0,0,0,0
H25972,0,0,0,0,0,0,4,129,0,7187,0,0,0,0,0,0,0,0,44,0,0,0,0,0,725,12435,0,0,0,4943,0,0,1,0,0,0,0,0,3,0,394,0,0,0,0,0,0
H25937,0,0,0,0,0,0,25,275,0,16927,0,0,0,0,9,0,8,0,139,0,0,0,0,0,482,17079,0,0,0,174,0,0,3,0,0,0,0,0,0,4,227,0,0,0,0,0,1
H28005,0,0,0,0,0,0,0,108,0,5553,0,0,0,0,0,0,182,0,7,0,0,0,0,0,1333,10586,0,1,2,632,8,3,0,0,0,0,0,0,0,0,540,0,0,4,10,69,1
H25744,0,0,0,0,0,0,6,432,0,5550,0,0,0,0,0,0,0,0,234,0,0,0,0,0,241,3841,0,0,0,7856,0,0,1,0,0,0,0,0,2,0,5261,0,0,0,0,0,1
H27439,0,0,0,0,0,0,1,28,0,11127,0,0,0,0,0,0,0,0,53,0,0,0,0,0,158,10331,13,0,0,1043,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,1
H25736,0,0,0,0,0,0,117,1114,0,4947,0,0,3,0,0,0,0,0,59,0,0,0,0,0,1479,4801,0,0,0,571,0,7,25,0,0,0,0,0,0,0,1288,0,0,0,0,3,1
H18256,0,0,0,0,0,0,4,306,0,9931,0,0,0,0,0,0,1,0,2,0,0,0,0,0,724,8922,1,2,0,193,0,0,0,0,0,0,0,0,1,0,218,0,0,0,2,0,0
H30956,0,0,0,0,0,0,6,17,0,3121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6957,2715,0,0,0,12,0,0,0,0,0,0,0,0,14,0,21224,0,0,0,0,0,0
H32772,0,0,0,0,0,0,3,493,0,11985,0,0,2,0,0,0,0,0,228,0,0,0,0,0,579,7169,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,2,0
H27233,0,0,0,0,0,0,1,329,0,13049,0,0,0,0,0,0,0,0,20,0,0,0,0,0,144,8060,0,1,0,2914,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0
H26860,0,0,0,0,0,0,1,8,0,7835,0,0,47,0,0,0,0,0,0,0,0,0,0,0,14,1852,0,0,0,377,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0
H26587,0,0,0,0,0,0,12,165,0,2934,0,0,0,0,0,0,0,0,164,0,0,0,0,0,231,3602,1,0,0,482,0,0,0,0,0,0,0,0,2,0,1979,0,0,0,0,3,0
H18186,0,0,0,0,0,0,18,343,0,4382,0,0,0,0,0,0,18,0,117,0,0,0,0,0,388,8404,0,0,0,153,0,0,3,0,0,0,0,0,7,1,265,0,0,0,0,0,0
H27148,0,0,0,0,0,0,2,178,0,12707,0,0,0,0,0,0,0,0,22,0,0,0,0,0,131,6503,0,0,0,5798,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0
H26903,0,0,0,0,0,0,1,12,0,6449,0,0,0,0,0,0,0,0,4,0,0,0,0,0,88,3823,0,0,0,493,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,1
H27278,0,0,0,0,0,0,8,118,0,11604,0,0,3,0,0,0,90,0,23,0,0,0,0,0,747,8258,6,0,0,1693,0,0,4,0,0,0,0,0,3,0,577,0,0,0,0,0,0
H26718,0,0,0,0,0,0,1,115,0,5454,0,0,0,0,0,0,0,0,7,0,0,0,0,0,110,5628,0,0,0,932,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,1,0
H25751,0,0,0,0,0,0,4,324,0,10561,0,0,2,0,0,0,0,0,0,0,0,0,0,0,255,6861,0,0,0,997,0,0,0,0,0,0,0,0,1,0,1833,0,0,0,0,0,0
H26944,0,0,0,0,0,0,9,37,0,3348,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2176,6010,0,1,0,554,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0,0,0
H27385,0,0,0,0,0,0,0,57,0,14845,0,0,0,0,0,0,25,0,3,0,0,0,0,0,82,8830,0,0,0,1623,0,0,0,0,0,0,0,0,1,10,1214,0,0,0,0,0,0
H26088,0,0,0,0,0,0,4,26,0,7274,0,0,0,0,0,0,0,0,4,0,0,0,0,0,158,5535,0,0,0,401,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1
H25882,0,0,0,0,0,0,4,47,0,3456,0,0,0,0,0,0,0,0,33,0,0,0,0,0,553,9434,0,0,0,5335,0,0,0,0,0,0,0,0,0,2,1664,0,0,0,0,2,1
H27907,0,0,0,0,0,0,5,78,0,8884,0,0,0,0,0,0,11,0,4,0,0,0,0,9,995,11967,16,0,0,496,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,1
H31095,0,0,0,0,0,0,0,15,0,10685,0,0,0,0,0,0,0,0,49,0,0,0,0,0,255,4285,0,0,0,1873,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,1
H27075,0,0,0,0,0,0,1,72,0,9867,0,0,0,0,0,0,204,0,104,0,0,0,0,0,797,6989,1,2,0,1558,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,1
H27239,0,0,0,0,0,0,11,280,0,7812,0,0,0,0,0,0,1,0,254,0,0,0,0,0,1105,11116,0,0,0,1380,0,0,0,0,0,0,0,0,1,0,3182,0,0,0,0,1,1
H18221,0,0,0,0,0,0,11,841,0,4783,0,0,1,0,0,0,0,0,8,0,0,0,0,0,531,4207,0,1,0,4227,0,0,0,0,0,0,0,0,3,1,157,0,0,0,0,0,1
H26723,0,0,0,0,0,0,12,143,0,4631,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1015,3669,0,0,0,573,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,1
H27901,0,0,0,0,0,0,8,121,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109,5052,0,0,0,319,0,0,17,0,0,0,0,0,1,0,8421,0,0,0,0,0,1
H26026,0,0,0,0,0,0,17,552,0,1582,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1251,5767,0,0,0,4786,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0,0,0
H27286,0,0,0,0,0,0,64,304,0,2239,0,0,0,0,0,0,133,0,39,0,0,0,0,0,3477,10946,0,0,0,286,0,0,0,0,0,0,0,0,8,0,9626,0,0,0,0,0,0
H26738,0,0,0,0,0,0,1,66,0,7111,0,0,17,0,0,0,0,0,53,0,0,0,0,0,3566,12401,0,0,0,193,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0
H27890,0,0,0,0,0,0,14,108,0,5360,0,0,3,0,0,0,0,0,1,0,0,0,0,0,674,3832,0,0,0,3557,0,0,0,0,0,0,0,0,2,0,2684,0,0,0,0,0,0
H26912,0,0,0,0,0,0,2,13,0,2954,0,0,0,0,0,0,2,0,0,0,0,0,0,0,230,4979,0,0,0,10713,0,0,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,1
H32742,0,0,0,0,0,0,29,536,0,4730,0,0,0,0,0,0,0,0,58,0,0,0,0,0,617,7405,0,0,0,5499,0,0,0,0,0,0,0,0,19,0,3926,0,0,0,0,2,1
H27269,0,0,0,0,0,0,1,44,0,15505,0,0,0,0,0,0,0,0,75,0,0,0,0,0,212,7877,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,1
H26885,0,0,0,0,0,0,3,484,0,7401,0,0,0,0,0,0,0,0,3,0,0,0,0,0,523,4617,0,0,0,64,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1
H26692,0,0,0,0,0,0,8,86,0,4224,0,0,1,0,0,0,6,0,100,0,0,0,0,0,194,4287,0,0,0,93,0,0,3,0,0,0,0,0,2,3,373,1,0,0,0,0,0
H34166,0,0,0,0,0,0,7,2387,0,8327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,277,7513,0,0,0,3176,0,0,0,0,0,0,0,0,1,2,118,0,0,0,0,1,0
H27925,0,0,0,0,0,0,6,731,0,7107,0,0,0,0,0,0,7,0,156,0,0,0,0,0,743,7333,0,1,0,2241,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,1
H26697,0,0,0,0,0,0,8,126,0,5868,0,0,1,0,0,0,3,0,0,0,0,0,0,0,479,7653,0,3,0,8,0,0,0,0,0,0,0,0,0,0,1682,0,0,0,0,0,0
H27180,0,0,0,0,0,0,3,93,0,9690,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2763,7134,4,0,0,653,0,2,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0
H31016,0,0,0,0,0,0,46,197,0,23407,0,0,0,0,0,0,14,0,180,0,0,0,0,0,1430,13709,0,0,0,3588,0,0,0,0,0,0,0,0,0,6,128,0,0,0,0,38,1
H18382,0,0,0,0,0,0,11,208,0,6175,0,0,0,0,0,0,0,0,494,0,0,0,0,0,126,3759,0,0,0,2681,0,0,4,0,0,0,0,0,2,2,677,0,0,0,0,0,0
H18253,0,0,0,0,0,2,12,406,0,6065,0,0,0,0,0,0,30,0,20,0,0,0,0,0,568,4019,0,0,0,153,0,0,85,0,0,0,0,0,15,12,1819,0,0,0,0,0,0
H25741,0,0,0,0,0,0,6,229,0,9143,0,0,0,0,0,0,0,0,205,0,0,0,0,0,1672,5441,0,0,0,360,0,0,0,0,0,0,0,0,11,7,6970,0,0,0,0,0,1
H27187,0,0,0,0,0,0,9,115,0,9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9765,0,0,0,3961,0,0,0,0,0,0,0,0,0,0,4440,0,0,0,0,0,1
H25769,0,0,0,0,0,0,9,717,0,3422,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2076,4643,7,0,0,4136,0,0,0,0,0,0,0,0,6,0,337,0,0,0,0,1,1
H18185,0,0,0,0,0,0,18,88,0,8231,0,0,0,0,0,0,0,0,67,0,0,0,0,0,801,4798,24,0,0,2221,0,0,1,0,0,0,0,0,4,0,966,0,0,0,0,0,0
H26839,0,0,0,0,0,0,0,54,0,4826,0,0,4,0,0,0,0,0,0,0,0,0,0,0,153,1810,0,0,0,413,0,0,0,0,0,0,0,0,3,0,4866,0,0,0,0,0,0
H32784,0,0,0,0,0,0,1,193,0,6757,0,0,0,0,0,0,8,0,92,0,0,0,0,0,568,7618,12,2,0,1504,0,0,0,0,0,0,0,0,1,0,2176,0,0,0,0,0,0
H18137,0,0,0,0,0,0,1,87,0,7259,0,0,0,0,0,0,0,0,93,0,0,0,0,0,338,5746,1,2,0,29,0,0,1,0,0,0,0,0,0,0,792,0,0,0,0,0,1
H18381,0,0,0,0,0,0,2,101,0,7121,0,0,0,0,0,0,8,0,3,0,0,0,0,0,250,3167,0,0,0,296,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0
H25902,0,0,0,0,0,0,5,373,0,6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,4543,0,0,0,30,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1
H31048,0,0,0,0,0,0,8,95,0,10033,0,0,0,0,0,0,213,0,6,0,0,0,0,0,478,7855,0,0,0,265,0,0,0,0,0,0,0,0,0,3,278,0,0,0,0,4,1
H27112,0,0,0,0,0,0,7,428,0,6584,0,0,0,0,0,0,5,0,17,0,0,0,0,0,1213,8354,0,0,0,4147,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,2,0
H29011,0,0,0,0,0,0,3,408,0,6990,0,0,0,0,0,0,65,0,68,0,0,0,0,0,299,11437,0,1,0,1503,0,0,0,0,0,0,0,0,4,0,1686,0,0,0,0,1,1
H26920,0,0,0,0,0,0,1,48,0,6274,0,0,0,0,0,0,50,0,18,0,0,0,0,0,2094,5070,0,0,0,2364,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,1
H31011,0,0,0,0,0,0,10,196,0,9422,0,0,0,0,0,0,0,0,19,0,0,0,0,0,298,5975,3,0,0,1053,0,0,0,0,0,0,0,0,0,0,17822,0,0,0,0,2,1
H26926,0,0,0,0,0,0,0,19,0,5626,0,0,2,0,0,0,0,0,56,0,0,0,0,0,177,3516,0,0,0,235,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,2,0
H26895,0,0,0,0,0,0,10,34,0,3785,0,0,0,0,0,0,101,0,117,0,0,0,0,0,130,6102,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,1,1
H27215,0,0,0,0,0,0,0,57,0,4495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,16041,69,0,0,2461,0,0,0,0,0,0,0,0,2,0,818,0,0,0,0,0,1
H28027,0,0,0,0,0,0,1,134,0,9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,21122,17,149,0,5996,0,0,0,0,0,0,0,0,0,1,1079,0,0,0,0,0,1
H18370,0,0,0,0,0,0,1,46,0,7190,0,0,0,0,0,0,27,0,8,0,0,0,0,0,222,5637,0,0,0,1729,0,0,2,0,0,0,0,0,0,0,788,0,0,0,0,1,0
