sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 5;uncultured Acidobacteria bacterium,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H18249,0,0,0,0,0,28,44,5,0,1,0,5,0,0,0,697,0,0,6941,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,804,0,153,0,5,0,0,6,0,0,7,0,0,5735,0,2835,0,1,0,0,0,0,0,32,317,0,0,0,0,0,0,23,0,0,0,0,4,0,11,0,369,0,0,0,4,1282,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
H27386,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,95,0,0,4032,0,0,4,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,424,0,269,3,0,0,0,303,810,0,49,0,0,5595,42,6668,0,83,0,0,0,0,0,0,10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,10,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
H25841,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,523,0,0,8047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0,0,0,0,21,1,0,64,0,0,1738,122,2539,0,1,0,0,0,0,0,0,2059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,8,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0
H27216,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,132,0,0,15812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,42,0,0,0,0,1,0,0,1,0,0,4602,32,3471,0,0,0,0,0,0,0,0,3109,0,0,1,0,0,0,33,0,0,0,0,1,0,0,0,1594,0,0,0,0,2380,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H26827,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,532,0,0,2669,0,0,1,0,0,0,0,0,0,116,0,1,0,0,0,0,0,0,35,0,1,306,1,0,0,93,566,61,45,0,0,1394,33,2703,4,54,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H26854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,5554,0,0,1,0,0,2,0,0,0,205,0,19,0,0,0,0,0,0,17,1,18,1590,0,0,0,88,333,2,0,0,0,612,68,2331,9,7,0,3,0,0,0,34,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,787,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0
H18328,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,28,0,0,7131,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,38,0,5,0,0,0,0,48,0,4,30,0,0,1041,17,1774,5,6,0,7,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27103,0,0,0,0,0,1,0,0,0,4,0,16,0,0,0,17,0,0,10279,4,0,1,0,0,0,4,0,0,0,0,581,0,0,0,0,0,0,78,0,45,0,0,0,0,424,0,0,148,0,0,4591,42,7476,0,6,0,0,0,0,0,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,742,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0
H26061,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,74,0,0,7047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,185,6,0,0,0,138,319,1,6,0,0,791,8,1296,2,5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2399,0,0,0,0,30,0,0,0,0,0,0,0,0,5,0
H27384,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,384,0,0,6862,0,0,0,0,0,0,0,0,0,195,0,41,0,0,0,0,0,0,2183,0,148,0,1,0,0,105,154,4,0,0,0,2911,2,6073,1,18,0,0,0,0,0,164,4595,0,0,0,0,0,0,0,0,0,0,0,1,0,556,0,45,0,0,0,0,357,0,0,0,0,105,0,0,0,111,0,0,0,0,0,0
H26840,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,50,0,0,4604,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,118,0,75,2,0,0,0,11,263,0,3,0,0,583,65,1253,0,8,0,0,0,0,0,1,1316,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0,0,289,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1
H27279,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,293,0,0,1558,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,92,0,70,0,0,0,0,66,784,1,38,0,0,3304,103,15116,0,64,0,1,0,0,0,174,5561,0,0,15,0,0,5,8,0,0,0,0,0,0,0,0,54,0,0,0,0,2714,0,0,0,0,385,2,0,0,0,0,0,0,0,0,0
H25989,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,147,0,0,10844,0,0,52,0,0,0,1,0,0,639,0,49,0,0,0,0,0,0,104,7,6,421,2,0,0,302,91,2,6,0,4,1468,192,3310,34,37,2,2,0,0,0,628,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,2467,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H27246,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,110,0,0,7216,0,0,0,0,0,0,0,0,0,0,0,2928,0,0,0,0,0,0,395,0,181,0,0,0,0,169,0,0,8,4,0,3632,207,2238,0,3,0,0,0,0,0,750,84,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,27,0,0,0,0,4068,0,0,0,0,142,3,0,0,0,0,0,0,0,0,0
H27423,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,45,0,0,15314,0,0,2,0,0,0,0,0,0,0,0,42,0,0,0,0,0,21,89,0,184,0,17,0,0,239,1,20,80,8,0,2097,2,7800,2,80,2,0,0,0,0,855,327,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,47,0,0,0,0,85,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
H18277,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,201,0,0,2595,0,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,301,0,121,0,0,0,0,29,408,3,0,0,1,3201,148,6878,1,32,0,0,0,0,0,0,2035,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18177,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,429,0,0,5954,0,0,0,0,0,0,1,0,0,14,0,15,0,0,0,0,0,0,635,0,26,0,4,0,0,225,0,0,8,0,0,2387,33,4922,0,50,0,0,0,0,0,213,630,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,303,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H31020,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,688,0,0,9836,0,0,2,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,455,0,324,0,3,0,0,104,0,1,26,0,0,3353,44,2350,0,36,0,0,0,0,0,56,542,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,165,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0
H26947,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,34,0,0,8834,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,5,0,53,0,6,0,0,348,0,0,7,1,0,2175,14,3333,0,16,0,0,0,0,0,2,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,9,0,0,0,0,352,3,0,0,0,0,0,0,0,0,0
H26886,0,0,0,0,0,5,0,7,0,2,0,0,0,0,0,6,0,0,7643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,57,0,2,0,0,0,296,0,12,0,0,1031,44,946,0,0,0,0,0,0,0,0,634,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,60,0,0,0,0,5,0,0,0,0,797,2,0,0,0,0,0,0,0,0,0
H18114,0,0,0,0,0,26,1,0,0,4,0,2,0,0,0,577,0,0,11565,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,260,0,964,0,3,0,0,43,29,1,0,1,0,2625,9,2337,0,46,0,0,0,0,0,0,2697,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,142,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
H21547,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,420,0,0,5803,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,430,0,150,255,1,0,0,209,623,0,105,0,3,1684,305,2422,6,40,0,0,0,0,0,16,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,72,0,0,0,0,5,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
H28001,0,0,0,0,0,8,0,0,0,3,0,1,0,0,0,379,0,0,12700,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,5,246,201,14,0,0,707,91,3,144,7,0,3036,748,7392,0,86,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,2075,0,0,0,0,49,2,0,0,0,0,0,0,0,0,0
H18118,0,0,0,0,0,10,0,1,0,2,0,1,0,0,0,998,0,0,3838,0,0,0,0,0,1,0,0,0,14,0,9,0,0,0,0,0,0,1013,0,758,0,1,0,0,2120,1862,12,23,18,0,3047,156,1285,22,133,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,409,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
H26785,0,0,0,0,8,1,0,0,9,4,0,0,0,0,0,673,0,0,543,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,0,169,0,4,0,0,2,0,0,41,0,0,2795,61,2826,0,21,0,0,0,0,0,0,3732,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,5,0,267,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
H26103,0,0,0,0,0,21,7,13,0,0,0,1,0,0,0,622,0,0,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,139,1,0,0,0,70,1,0,26,1,0,3094,100,3270,0,21,0,0,0,0,0,1,127,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,73,0,0,0,0,1444,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
H26685,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,44,0,0,7472,0,0,0,0,0,0,13,0,0,0,0,24,5,0,0,0,0,0,15,0,33,0,3,0,0,5,3,8,2,0,0,1762,9,1671,0,32,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H26003,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,66,0,0,10422,0,0,0,0,0,0,1,0,0,282,0,88,0,0,0,0,0,0,83,0,1,28,0,0,0,2197,573,73,3,0,0,1387,101,4498,17,21,0,0,0,0,0,112,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,21,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0
H26060,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,209,0,0,3637,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,61,0,0,0,0,0,4,0,0,0,0,2308,22,1693,0,36,0,0,0,0,0,3058,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,426,0,0,0,0,4,0,0,1,0,0,1,0,0,14,0
H32821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,15658,0,0,0,0,0,0,0,0,0,26,0,57,0,0,0,0,0,0,96,5,16,578,0,0,0,2008,196,4,2,0,0,1459,44,1854,5,33,0,8,0,0,0,439,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26757,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,107,0,0,4360,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,127,0,136,0,1,0,0,256,362,7,1,1,12,1156,146,4376,81,26,13,2,0,0,0,0,1477,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,1235,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H26949,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,205,0,0,8175,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,164,0,348,0,2,0,0,264,1213,1,233,0,0,1738,41,2804,4,4,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,1,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0
H27138,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,0,0,11154,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,132,0,46,39,1,0,0,471,784,1,1,0,0,3426,135,2558,33,26,0,0,1,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
H18203,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,125,0,0,7779,0,0,0,0,0,0,0,0,0,3,0,127,0,0,0,0,0,0,136,0,48,138,1,0,0,78,126,2,127,0,0,2581,139,4971,17,74,0,0,2,0,0,1699,34,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,102,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
H18236,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,69,0,0,10777,0,0,1,0,0,0,0,0,0,31,0,62,0,0,0,0,0,0,126,0,626,336,2,0,0,409,161,3,137,0,0,2926,179,4175,15,78,0,9,0,0,0,143,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,38,0,0,0,0,324,5,0,0,0,0,0,0,0,0,0
H31083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,329,0,1,0,0,601,323,0,9,0,0,2497,39,4507,0,21,0,0,0,0,0,1,752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,324,4,0,0,0,0,0,0,0,0,0
H27145,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,80,0,0,6595,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,233,51,45,536,0,0,0,1288,1386,14,27,0,1,1878,110,4427,15,32,0,0,0,0,0,127,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,162,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0
H27155,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,133,0,0,14845,0,0,0,0,0,0,5,0,0,0,0,386,0,0,0,0,0,0,271,0,37,4,0,0,0,26,4,6,73,2,0,2768,15,3709,0,26,0,0,0,0,0,147,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,0,0,0,0,1602,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H26845,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,118,0,0,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,37,0,0,0,0,205,12,2,9,0,0,1257,125,2392,2,34,0,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1024,0,0,0,0,198,2,0,0,0,0,0,0,0,0,0
H25959,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,873,0,0,3982,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,235,236,858,548,1,0,0,578,2764,210,2,0,8,1839,22,4724,31,105,0,10,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,7909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18390,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,315,0,0,9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,95,100,208,0,0,0,39,1486,8,2,0,0,2390,105,3154,3,10,0,0,0,0,0,2,1757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
H27147,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,466,0,0,16183,0,0,2,0,0,0,0,0,0,3,0,414,0,0,0,0,0,0,2139,0,36,0,0,0,0,111,648,7,3,0,0,2762,28,6006,5,36,0,0,1,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H18334,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,8,0,0,5204,0,0,7,0,0,0,0,0,0,2,0,311,0,0,0,0,0,0,83,0,144,0,0,0,0,1,2,0,0,13,0,2155,1,2171,0,9,0,0,0,0,0,116,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,403,0,0,0,0,2251,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
H18368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,412,0,0,2286,0,0,1,0,0,0,26,0,0,33,0,55,0,0,0,0,0,1,578,102,97,212,3,0,0,560,2117,127,0,0,0,1393,72,2800,22,67,0,2,0,0,0,0,1155,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27274,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,807,0,0,11275,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,248,0,23,1,0,0,0,95,2,1,0,0,0,6703,60,4450,0,97,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1444,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
H18370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,7189,0,0,1,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,86,0,34,102,0,0,0,44,354,3,0,1,0,2680,189,2333,3,30,0,0,0,0,0,0,1729,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,18,0,0,0,0,612,0,0,0,0,0,0,0,0,1,0
H26075,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,110,0,0,6553,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,124,0,70,0,4,0,0,73,3,3,0,0,0,1724,47,1790,16,29,0,0,3,0,0,2,3222,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,150,0,0,0,0,7486,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
H26926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5626,0,0,0,0,0,0,2,0,0,0,0,56,0,0,0,0,0,0,90,0,87,0,0,0,0,92,9,33,1,0,0,1245,11,2085,6,34,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,30,0,0,0,0,49,0,0,0,0,0,0,0,0,2,0
H27077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,14793,0,0,0,0,0,0,0,0,0,103,0,178,0,0,0,0,0,0,803,0,32,0,1,0,0,45,167,1,3,0,0,3411,213,4439,0,47,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,1925,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
H18254,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,1192,0,0,5811,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,885,0,132,0,2,0,0,367,488,3,126,1,0,4743,142,5562,2,46,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1419,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0
H26732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,0,2564,0,0,6,0,0,1,0,0,0,6,0,56,0,0,0,0,0,0,127,4,119,649,0,0,0,312,334,23,10,6,0,1553,56,4468,37,29,0,0,0,0,0,53,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27420,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,112,0,0,1837,0,0,0,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,186,0,90,1,6,0,0,0,1,0,0,0,0,6398,0,772,0,18,0,0,0,0,0,0,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0
H27369,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,187,0,0,11200,0,0,0,0,0,0,0,0,0,3,0,102,0,0,0,0,0,1,106,22,180,2642,1,0,0,848,2314,56,37,0,1,2734,202,5559,43,89,0,4,0,0,0,786,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,602,0,0,0,1,14,0,0,0,16,0,0,0,0,0,0
